 ##########################################

   Memory Reading Speed Test riscv64 rv64g-c910 optimized Sun Sep  4 01:23:48 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7599   7611   6825   7596   7752   6630   6321   2911   6379
      16    7578   7625   6846   7600   7697   6646   6457   2939   6620
      32    7542   7624   6852   7537   7724   6647   6759   3124   6817
      64    5181   7023   4238   5017   6595   6492   7015   3152   7217
     128    3422   6340   3686   3439   6022   6171   6087   3019   5650
     256    3298   6058   4453   3262   6012   5912   6185   3030   5909
     512    3290   5934   4259   3255   5958   5816   6201   2993   6181
    1024    2143   5380   3329   2082   5832   5218   6215   3024   6203
    2048    1160   5429   2442   1163   5481   5279   6216   3020   6207
    4096     775   5105   1499    768   4940   5032   4559   2963   4245
    8192     779   5011    920    774   4519   5125   3370   2827   2957

                End of test Sun Sep  4 01:24:04 2022

