 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:34:26 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7601   4237   4239   7619   4239   4245   6432   3663   3588
      16    7633   4224   4242   7637   4243   4246   6477   3609   3606
      32    7643   4238   4242   7643   4241   4241   7092   3845   3872
      64    6008   3338   3254   5681   3520   3567   7168   3913   3897
     128    5594   2897   3224   5228   3276   3400   7193   3833   3850
     256    5285   2641   3254   5298   3332   3406   6295   3546   3545
     512    4997   2913   3307   5107   3208   3380   6308   3536   3532
    1024    4919   2775   3310   5098   3285   3386   6322   3537   3536
    2048    4057   1806   3111   4116   3080   3164   6321   3541   3539
    4096    3028   1468   2837   2975   2771   2895   4388   3462   3462
    8192    2993   2064   1941   2946   2759   2870   3373   3267   3279

                End of test Sun Sep  4 01:34:41 2022

