 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:38:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7622   7866   7614   7626   7618   6119   6477   3389   5953
      16    7637   7879   7643   7630   7649   6127   6391   3445   6060
      32    6322   5766   6959   6151   5701   4616   7054   3594   6202
      64    4788   4155   5740   4695   3944   2922   6414   3435   5800
     128    5125   3728   6026   5017   3351   4193   6159   3378   5597
     256    5246   3868   6292   5240   3423   4173   6265   3405   5946
     512    5171   3761   5994   5152   3377   4421   6308   3411   5997
    1024    5121   3803   6069   5177   3389   4853   6325   3420   6033
    2048    4229   1787   5687   4234   1398   4508   6059   3418   5714
    4096    3025   1303   5091   3037    966   2999   4721   3385   4454
    8192    3022   1374   2658   3043   1036   3795   3359   3218   3197

                End of test Sun Sep  4 01:39:13 2022

