    BusSpeed i686 i386 optimized Tue Mar 21 13:57:57 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2851   2969   2898   4302   5165   7479
      32   3405   3592   2942   4090   5185   7576
      64   3495   3844   3019   4050   5256   7643
     128   3652   4032   3019   4016   5266   7667
     256   2912   3286   2982   4084   5161   7566
     512    177    312    634   1137   1692   3094
    1024     72    132    289    533    845   1672
    4096     72    132    289    534    846   1665
   16384     72    133    290    534    849   1677
   65536     72    131    289    536    837   1680
