    BusSpeed i686 i386 optimized Tue Mar 21 13:57:47 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2734   2924   2959   4303   5138   7467
      32   3360   3625   3051   4330   5216   7493
      64   3561   3900   3119   4225   5257   7644
     128   3793   4091   3109   4146   5274   7668
     256    405    687   1224   2019   2898   4857
     512    121    214    460    839   1294   2472
    1024     71    132    289    523    846   1675
    4096     72    132    290    535    845   1677
   16384     72    133    290    534    846   1674
   65536     72    133    290    534    847   1680
