 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 14:30:22 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14997   6388   8118  15717   8068   7577   8374   4831   5541
      16    9462   5597   6654  10600   5942   6713   6648   4014   4151
      32    9062   5439   6693  10063   6048   6853   6662   3794   4004
      64    8835   5323   6685  10049   5914   6839   6622   3763   3961
     128    8555   5278   6536  10043   5804   6749   6595   3714   3819
     256    4329   3432   3863   4521   3652   3890   2602   2138   2164
     512    2553   2298   2393   2574   2362   2417   1375   1283   1297
    1024    1251   1226   1243   1239   1233   1244    635    631    624
    2048    1293   1285   1271   1287   1261   1286    651    648    649
    4096    1362   1353   1355   1358   1351   1356    689    685    686
    8192    1396   1389   1391   1367   1385   1381    706    702    703

                End of test Tue Mar 21 14:30:39 2023

