 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 14:27:45 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14908   6365   8121  15610   8214   7648   8285   4767   5528
      16    9445   5598   6659  10427   5954   6504   6608   4019   4154
      32    9097   5442   6694  10078   6007   6429   6660   3838   3947
      64    8642   5343   6707  10043   5894   6357   6607   3762   3881
     128    8673   5282   6651  10038   5797   6281   6614   3715   3815
     256    4757   3716   4097   5008   3926   4095   2819   2284   2279
     512    2296   2131   2194   2309   2153   2183   1221   1156   1158
    1024    1342   1333   1335   1334   1324   1337    672    679    679
    2048    1330   1330   1327   1331   1321   1330    675    671    674
    4096    1376   1370   1372   1367   1360   1371    695    692    694
    8192    1407   1395   1401   1398   1394   1397    710    706    706

                End of test Tue Mar 21 14:28:02 2023

