 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 14:30:39 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14981   6334   8144  15621   8398   7615   8147   4804   5530
      16    9438   5523   6656  10535   5936   6507   6705   3997   4121
      32    9086   5442   6630  10068   6048   6449   6659   3840   4024
      64    8830   5336   6718  10043   5830   6358   6616   3747   3964
     128    8623   5254   6651  10005   5802   6167   6590   3714   3806
     256    5104   3958   4451   5267   4161   4359   3083   2465   2515
     512    2507   2301   2376   2514   2327   2329   1313   1257   1277
    1024    1292   1281   1281   1286   1267   1264    657    648    650
    2048    1326   1314   1319   1307   1312   1319    670    668    668
    4096    1372   1342   1367   1343   1360   1367    689    692    692
    8192    1394   1390   1370   1399   1393   1400    710    706    706

                End of test Tue Mar 21 14:30:56 2023

