 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 14:29:30 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14911   6299   7999  15670   8169   7584   8301   4787   5386
      16    9443   5593   6628  10573   5941   6506   6642   4018   4107
      32    9083   5442   6650   9936   6065   6468   6645   3819   3937
      64    8826   5342   6691   9980   5912   6291   6614   3760   3859
     128    8688   5276   6650   9998   5809   6291   6533   3648   3815
     256    8579   5230   6601   9943   5748   6250   6559   3615   3745
     512    2676   2399   2523   2728   2460   2509   1456   1345   1369
    1024    1289   1280   1283   1290   1273   1286    644    648    650
    2048    1275   1265   1257   1270   1244   1265    644    640    640
    4096    1315   1303   1285   1303   1294   1296    663    659    659
    8192    1292   1300   1288   1294   1283   1288    647    651    653

                End of test Tue Mar 21 14:29:47 2023

