 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 14:28:02 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   13988   6594   7533  15670   6643   7512   6200   3280   5400
      16    9315   5513   6529  10384   6063   6279   5429   3117   4031
      32    9232   5417   6565  10462   5893   6463   5515   3129   3877
      64    9113   5331   6543  10280   5870   6413   5554   3111   3820
     128    9023   5289   6551  10135   5874   6385   5580   3110   3801
     256    8952   5179   6404   9958   5837   6341   5578   3087   3771
     512    1759   1656   1699   1749   1686   1708    908    876    889
    1024    1265   1263   1262   1271   1259   1259    647    642    642
    2048    1290   1281   1258   1282   1279   1285    649    649    648
    4096    1364   1358   1358   1357   1348   1357    682    686    685
    8192    1393   1393   1390   1395   1381   1389    703    702    691

                End of test Tue Mar 21 14:28:20 2023

