    BusSpeed i686 i386 optimized Tue Mar 21 13:58:28 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2831   2819   2989   4299   5066   7458
      32   3360   3622   3060   4181   5210   7576
      64   3558   3903   3106   4076   5231   7643
     128   3799   4092   3148   4064   5270   7567
     256   2992   3270   3048   4011   5170   7482
     512    149    256    529    967   1498   2814
    1024     71    131    287    530    840   1662
    4096     71    133    289    533    839   1674
   16384     73    132    286    536    845   1680
   65536     72    133    286    526    849   1679
