    BusSpeed i686 i686 optimized Tue Mar 21 13:58:59 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2812   2913   2983   4274   5160   7469
      32   3404   3531   2968   4248   5218   7585
      64   3437   3897   3216   4156   5259   7549
     128   3575   4087   3137   4170   5274   7631
     256   2863   3235   2998   4085   5181   7567
     512    160    282    571   1060   1618   2994
    1024     71    131    288    531    842   1671
    4096     72    133    289    533    847   1674
   16384     72    132    290    535    848   1643
   65536     72    131    290    536    849   1658
