 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 14:30:04 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   14772   6342   8092  15690   8252   7611   8340   4815   5472
      16    9420   5599   6585  10570   5934   6504   6645   3951   4117
      32    9075   5440   6653  10073   6039   6456   6658   3840   3930
      64    8810   5337   6674  10002   5829   6384   6581   3752   3842
     128    8624   5283   6642  10028   5792   6216   6595   3716   3811
     256    4778   3696   4198   5031   3902   4069   2779   2232   2285
     512    2495   2295   2378   2506   2335   2365   1311   1258   1257
    1024    1247   1239   1238   1239   1230   1224    633    629    628
    2048    1280   1274   1274   1263   1269   1274    636    646    643
    4096    1314   1288   1299   1302   1289   1300    663    656    652
    8192    1304   1292   1290   1300   1281   1290    650    654    653

                End of test Tue Mar 21 14:30:22 2023

