    BusSpeed aarch64 armv8.1-a optimized Sat Sep 17 12:20:13 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7443   7695  15680  16701  16420  22957
      32   8193   8406  16135  16607  16792  23090
      64   5168   5528  12358  15840  17236  22942
     128   1988   2089   4152   6965   8733  12676
     256   2101   2173   4293   8307  15376  23549
     512   2044   2178   4335   8378  15972  22905
    1024   2026   2190   4306   8578  15953  22688
    4096   1604   1544   3071   6556  12678  22625
   16384   1260   1377   2607   5391  10072  16492
   65536    931   1239   2424   4693   9234  18448
