 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Sat Sep 17 14:16:40 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   57675  57025  95638  63571  81291  93915  33184  33393  33133
      16   61234  59274  99115  66230  81932  97438  33369  34404  33787
      32   64148  60841  99126  67887  82899  97401  34333  34565  34079
      64   64047  63317 101538  70782  87587 100532  35011  35185  34918
     128   17395  23505  42423  17843  41646  40987  11104  12032  11972
     256   31120  59879  62709  31467  63805  62736  15914  15759  15662
     512   32657  60244  63718  32354  63665  65380  16284  16199  16104
    1024   31073  61424  64152  32537  66838  64516  15874  15931  15925
    2048   31163  61517  65554  32308  66341  63058  15729  15528  15528
    4096   30221  61193  59447  31097  62664  59556  15315  13547  13555
    8192   26445  48511  50255  26191  52716  52197  12911  12635  12725

                End of test Sat Sep 17 14:16:55 2022

