 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 14:21:45 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58149  58168  92749  62838  85514  95641  33321  33199  33218
      16   61231  62859  99093  66222  88923  99131  32828  33504  33506
      32   63263  62763  99086  68420  89146  99038  33946  33851  33620
      64   65934  67060 101555  70836  94730 101490  35466  35427  35444
     128   17386  24880  41996  17615  43773  42408  11099  11887  11894
     256   30926  63097  62730  30901  63557  62727  15882  15493  15578
     512   32264  62036  62906  32527  63761  63271  16164  16284  16288
    1024   32648  64674  64435  32565  65977  64440  16281  16297  15871
    2048   32410  64063  65618  32303  66333  65617  16140  16088  16106
    4096   30736  61822  59669  30746  62210  58968  15427  13871  13844
    8192   26355  48905  50245  26191  52694  50747  12754  12192  12216

                End of test Sat Sep 17 14:22:00 2022

