 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Sat Sep 17 14:15:54 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34680  39644  47907  43638  47730  52281  21688  33118  33099
      16   35566  40938  49024  44031  48975  53894  22502  33444  33818
      32   37828  42064  49153  45549  49727  53910  23082  33598  33565
      64   38182  43756  51504  47413  51723  56813  23745  35415  35418
     128   16424  16526  20712  18210  21476  22102  10812  11811  11874
     256   31620  31596  31618  31158  31597  31330  16304  15663  15424
     512   33330  32623  32571  32924  32800  32250  16704  16034  16285
    1024   31629  33254  33120  32921  33286  32735  16798  16303  15587
    2048   31312  32922  32819  32619  32976  32425  14322  16103  15386
    4096   26510  31394  31020  27181  31211  30860  11419  13893  13850
    8192   24619  26686  26767  24330  26734  26877  10477  12454  12802

                End of test Sat Sep 17 14:16:10 2022

