 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 14:19:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58990  58567  95617  63726  81149  95640  33194  33206  33261
      16   61902  62934  99127  66367  82575  99121  32693  33857  33584
      32   65081  62915  99023  67992  81692  99054  33846  33587  33647
      64   64001  67005 101486  70854  87517 101530  35475  35430  35456
     128   17271  24960  42314  17668  42018  42363  10999  11874  11875
     256   31343  63156  62713  30944  63752  62691  15835  15661  15673
     512   32359  62071  63722  32549  63649  62938  16007  16099  16094
    1024   31263  65853  64266  32579  65734  64578  16020  16315  16307
    2048   31143  65696  65527  32277  66160  65729  15621  16175  16170
    4096   30638  62355  59657  31040  62840  62248  15191  14200  14179
    8192   26332  49575  51458  26170  53567  53902  13044  12563  12537

                End of test Sat Sep 17 14:19:27 2022

