    BusSpeed aarch64 armv8.2-a optimized Sat Sep 17 12:21:24 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7449   7691  15673  16572  16586  22914
      32   8166   8409  16151  16605  16624  23092
      64   5135   5515  12368  15941  17026  22959
     128   2018   2085   4175   6958   8788  12556
     256   2101   2174   4304   8389  15294  23295
     512   1989   2176   4312   8364  15796  22953
    1024   2004   2184   4336   8579  15953  22626
    4096   1637   1543   3048   6572  12768  22707
   16384   1257   1308   2605   5139   9734  16459
   65536    922   1217   2426   4694   9197  18251
