 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 14:18:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   57922  57950  94691  64200  82599  95650  33264  33171  32969
      16   63094  62394  97417  66337  81948  98055  32740  33583  33321
      32   64117  64615  97339  68446  83571  97371  34276  34073  35128
      64   63181  66060 101909  70854  87503 101486  35015  34927  33980
     128   17583  24706  41008  17697  41586  42454  11166  11848  11896
     256   32517  63727  63089  31142  63913  63075  15899  15671  15752
     512   31633  62970  64529  32149  63062  62932  16133  16102  16291
    1024   31549  63774  65403  32576  66780  64531  16004  15949  15940
    2048   31520  61472  63375  32301  66068  65674  15747  15490  15382
    4096   30866  58889  58970  31084  62834  59409  15201  13531  14054
    8192   25420  46930  50926  26484  52326  50236  12931  12626  12383

                End of test Sat Sep 17 14:19:12 2022

