 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Sat Sep 17 14:20:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58058  61897  95642  63511  82620  95634  33505  33199  33130
      16   61138  62939  99104  66227  82571  99113  32777  33735  33494
      32   63269  65685  99120  68412  81637  99095  33898  33610  33634
      64   65893  65144  99753  70767  87596 101587  35483  35436  35432
     128   17248  24560  42385  17648  41692  42390  11007  11821  11895
     256   31255  63540  62709  31125  63655  62715  15770  15760  15506
     512   32656  64861  62926  32539  63807  62930  16282  16100  16290
    1024   32679  62894  64406  32569  65854  64392  16288  16303  16301
    2048   32417  60831  65662  32306  64224  65558  16159  16107  16102
    4096   30709  59131  61608  30703  59263  58762  15408  13889  13874
    8192   26189  48035  53579  26286  50909  50822  12808  12404  12111

                End of test Sat Sep 17 14:20:58 2022

