 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 14:22:00 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   56653  61375  95607  62856  78939  95626  33205  33217  33180
      16   58823  63454  99098  63758  80421  99146  32765  33733  33504
      32   60219  62702  99082  64769  82866  99114  34099  33611  33617
      64   62014  64353 101563  69257  87518 101543  35496  35445  35437
     128   17804  25605  42332  17862  41563  42289  11070  11955  11894
     256   30882  65849  62602  31093  63356  62742  15838  15752  15588
     512   31451  61924  63702  32525  64804  63297  16215  16101  16288
    1024   32663  62142  64217  32557  65848  64772  16262  16292  16298
    2048   32440  61036  65573  32329  63357  65676  16162  16104  16098
    4096   30762  62159  57720  30766  59164  58949  15443  13832  13875
    8192   26719  47176  51391  26158  50119  50372  12822  12456  12206

                End of test Sat Sep 17 14:22:15 2022

