 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 14:17:41 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34715  38087  47962  43677  47791  52310  21699  32948  33021
      16   35485  41127  48959  44011  48993  53879  22510  33547  33369
      32   37782  42006  49711  45544  49751  53941  22844  33596  33657
      64   38126  43702  51708  47425  51354  56813  23750  35383  35417
     128   16450  17245  20757  18186  21471  21908  10808  11911  11810
     256   31193  31861  31265  31084  31347  31324  16352  15466  15483
     512   33350  32968  32646  32883  32774  32164  16470  16087  16211
    1024   31150  33462  33087  32871  32393  32709  16442  15853  16285
    2048   31322  33217  32827  32642  31459  32421  14029  15370  15987
    4096   26463  31231  30785  27236  29732  30736  11432  13391  13828
    8192   24619  26555  26881  24530  26776  26718  10697  12368  12230

                End of test Sat Sep 17 14:17:57 2022

