 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Sat Sep 17 14:19:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35396  38291  47966  43799  47867  52386  21829  33144  33082
      16   36034  41271  49062  44193  49039  53900  22598  33495  33492
      32   37181  42093  49805  45623  49784  53963  23116  33627  33638
      64   38162  43755  51746  47413  51732  56763  23768  35434  35441
     128   16600  17311  20726  18333  21748  22343  10808  11828  11963
     256   31644  31984  31276  31470  31399  30902  16379  15505  15492
     512   33438  33022  32666  32457  32321  32278  16697  16295  16197
    1024   31769  33515  32626  32918  33255  32729  16828  16300  16292
    2048   30986  33232  31186  32643  32994  32458  14236  16097  16105
    4096   25948  31125  29292  27182  30903  30630  11354  13479  13593
    8192   24634  26254  26506  24298  26434  26578  10702  12129  12139

                End of test Sat Sep 17 14:19:59 2022

