 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 14:20:58 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35129  36727  47976  43902  47849  52385  21801  33205  33046
      16   35607  41225  49484  44192  49035  53884  22573  33502  33730
      32   37866  41540  49764  45668  49780  53890  23108  33632  33635
      64   38162  43748  51729  46749  51722  56810  23520  35443  35449
     128   16772  17188  21007  18242  21503  22091  10891  11836  11957
     256   31633  31982  31338  31059  31803  30921  16257  15663  15669
     512   33442  33010  32660  32925  32801  31880  16858  16093  15905
    1024   31682  33564  33129  31149  33309  31909  16566  16270  16308
    2048   30963  33230  32803  31190  32978  31106  13880  16172  16167
    4096   26169  31200  30906  26308  31019  29507  11242  13407  13617
    8192   24532  26513  26764  24581  26323  26581  10899  12454  12599

                End of test Sat Sep 17 14:21:14 2022

