    BusSpeed aarch64 armv8.1-a optimized Sat Sep 17 12:20:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7443   7697  15795  16749  16605  23067
      32   8185   8413  16002  16591  16611  23094
      64   5155   5346  12572  15952  17023  22944
     128   1992   2089   4141   6962   8747  12677
     256   2102   2174   4306   8338  15375  23570
     512   2045   2180   4336   8383  15966  22792
    1024   2028   2191   4309   8589  15959  22964
    4096   1610   1529   3084   6551  12706  22937
   16384   1261   1364   2668   5157   9615  20203
   65536    943   1234   2423   4693   9220  18295
