 ##########################################

   Memory Reading Speed Test aarch64 native optimized Sat Sep 17 14:22:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35357  37275  48322  43985  47825  52359  21860  33129  33043
      16   36032  38459  49064  44191  49009  53875  22560  33529  33486
      32   37181  39127  50132  45655  49771  53877  23106  33600  33608
      64   38184  40058  51720  47461  51719  56791  23768  35441  35443
     128   16802  19444  20895  18456  21649  21979  10860  11884  12024
     256   31911  31632  31478  31477  31797  31307  16371  15491  15495
     512   33428  33531  32205  32438  32815  32271  16698  16284  16286
    1024   31791  32162  32702  32914  33288  32726  16840  16302  16304
    2048   31405  31479  31356  32606  32979  32435  14090  16142  16130
    4096   26133  30068  29452  27299  31077  30770  11380  13649  13763
    8192   25140  26359  26728  24715  26645  26787  10825  12191  12107

                End of test Sat Sep 17 14:22:46 2022

