 ##########################################

   Memory Reading Speed Test aarch64 armv8.2-a optimized Sat Sep 17 14:21:14 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35030  38174  47304  44031  47163  51622  21601  33133  32714
      16   35687  38111  48894  44443  47461  53341  22362  33503  33730
      32   37538  39822  50523  45677  49100  54644  23153  33849  34325
      64   36717  39184  50591  46030  50185  55205  23506  35433  33966
     128   16657  15573  21202  18430  21761  22127  10819  11812  11949
     256   32454  32373  31340  31478  31416  31741  16367  15659  15687
     512   32887  32981  33106  32928  32975  32714  16851  15928  16293
    1024   31304  31799  32076  31178  31736  31507  16364  16131  15697
    2048   31496  31978  31276  31370  31364  31165  13810  15526  15365
    4096   27468  30825  29719  26664  30005  29681  11083  13398  13645
    8192   23921  25561  26272  24279  26019  26364  10762  12499  12350

                End of test Sat Sep 17 14:21:30 2022

