 ##########################################

   Memory Reading Speed Test aarch64 native optimized Sat Sep 17 14:23:16 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58025  57114  95616  63164  79107  95674  33259  33175  33178
      16   61312  62777  99116  66253  82472  99108  32829  33489  33465
      32   63238  62787  99012  67911  82450  99021  33946  33619  33941
      64   65863  67022 101497  70835  87542 101532  35469  35448  35446
     128   17264  24713  42399  17333  41890  42351  11148  11822  12026
     256   31030  63007  62724  31117  62767  62738  15898  15760  15498
     512   32651  62086  62911  32665  63859  62934  16168  16091  16285
    1024   32683  64589  64554  32641  66705  64471  16286  16300  16302
    2048   32426  60915  65629  32328  66090  65586  16155  16090  16090
    4096   30694  58245  61775  30252  62010  61769  15422  13898  13885
    8192   26416  46572  53265  25451  52431  52957  12874  12374  12323

                End of test Sat Sep 17 14:23:31 2022

