 ##########################################

   Memory Reading Speed Test aarch64 armv8.1-a optimized Sat Sep 17 14:19:27 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34816  39916  47897  43767  47795  52371  21794  32997  33015
      16   35439  41246  49087  44154  48955  53904  22571  33449  33477
      32   37846  42061  49769  45624  49733  53958  23110  33614  33623
      64   38127  43104  51700  47433  51710  56774  22898  34585  35196
     128   16533  17182  20760  18320  21502  22243  10793  11913  11892
     256   31627  31965  31266  31661  31797  30896  16237  15488  15658
     512   33301  33505  32204  32924  32810  31873  16684  15885  16102
    1024   31652  32159  32690  32883  33263  32709  16827  16105  16290
    2048   31027  31786  31528  32670  33039  32494  14030  15540  16132
    4096   26341  29585  29799  27190  31095  30837  11379  13217  13902
    8192   24300  26325  26234  23998  26163  26626  10702  12334  12341

                End of test Sat Sep 17 14:19:43 2022

