    BusSpeed aarch64 armv8-a optimized Sat Sep 17 12:19:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7422   7677  15488  16321  16171  22405
      32   8112   8369  15794  16292  16162  22555
      64   4941   5426  11498  15585  15698  22608
     128   2011   2067   4150   6928   7479  12703
     256   2080   2174   4319   8345  11927  22925
     512   2051   2178   4326   8378  11979  22225
    1024   2067   2190   4339   8582  12207  22342
    4096   1645   1540   3091   6562  12061  19216
   16384   1257   1393   2637   5300   8142  19813
   65536    922   1272   2427   4693   9158  18009
