 ##########################################

   Memory Reading Speed Test aarch64 armv8-a optimized Sat Sep 17 14:18:12 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   57619  59268  95627  63219  87036  94639  33104  33181  33203
      16   62011  63346  98174  66280  88968  97446  32899  33872  33823
      32   63216  64312  97357  68948  89349  97334  33853  33622  34559
      64   65919  67041 101527  69800  94757 101532  35470  35169  34955
     128   17466  24582  42354  17685  43687  42382  11082  11942  11947
     256   31287  63683  62734  30962  63221  62685  15697  15668  15674
     512   32228  62061  62903  32549  64330  62927  16081  15921  16247
    1024   32674  64764  64603  31538  65998  64579  16295  16316  15946
    2048   32410  61184  65682  30948  65498  65586  16162  16161  15581
    4096   30698  59873  61736  29349  59343  61835  15472  14003  13308
    8192   26749  47330  52918  26868  50064  53183  13031  12757  12755

                End of test Sat Sep 17 14:18:27 2022

