 ##########################################

   Memory Reading Speed Test aarch64 armv8-a+crc optimized Sat Sep 17 14:15:38 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35373  37246  47915  43778  47772  52364  21703  32965  33077
      16   36023  38463  49049  44178  49028  53883  22506  33494  33492
      32   37186  39108  49815  45083  49728  53950  23078  33638  33629
      64   38153  40037  51714  47428  51714  56816  23665  35418  35433
     128   16481  19445  20833  18304  21493  22214  10812  11887  11822
     256   31112  31621  31334  31139  31465  30925  16377  15485  15478
     512   33395  33532  32656  32928  32778  31889  16696  16286  16289
    1024   31747  32401  33128  32901  33285  32739  16825  16299  16281
    2048   31417  31597  32805  32592  32957  32424  14262  16058  16101
    4096   26528  29599  30758  27318  30984  30701  11403  13684  13722
    8192   25040  26582  26961  24680  26783  26748  10764  12215  12251

                End of test Sat Sep 17 14:15:54 2022

