    BusSpeed aarch64 armv8-a optimized Sat Sep 17 12:18:42 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7438   7676  15672  16744  16620  22744
      32   8169   8418  16154  16606  16810  22897
      64   5162   5527  12275  15990  17022  22970
     128   2016   2082   4174   6960   8751  12655
     256   2098   2173   4292   8340  15312  23309
     512   2043   2180   4319   8383  15975  22816
    1024   1999   2181   4330   8573  15932  23051
    4096   1629   1543   3057   6542  12738  23497
   16384   1255   1327   2648   5307   9097  19557
   65536    933   1241   2412   4695   9283  18140
