    BusSpeed aarch64 armv8-a optimized Sat Sep 17 12:19:03 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   7399   7658  15493  16159  16346  22862
      32   8091   8362  15805  16316  16177  22018
      64   5006   5406  11666  15452  15992  23119
     128   1970   2076   4158   6838   7577  12773
     256   2104   2172   4334   8395  11887  22616
     512   2027   2179   4314   8419  12076  22531
    1024   2071   2191   4377   8594  12211  23067
    4096   1634   1660   3314   6724  12021  22817
   16384   1208   1382   2639   5145   8037  19491
   65536    910   1241   2399   4627   8991  18007
