
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test i386 i386 optimized Wed Apr 29 22:00:49 2020
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    3581   1900   2078   4620   2334   2338   3663   1851   1857
      16    3562   1899   2088   4682   2340   2349   3718   1866   1872
      32    3514   1855   2073   4527   2321   2299   3665   1857   1851
      64    2407   1531   1650   2147   1655   1617   1367   1132   1134
     128    2425   1515   1654   1990   1632   1599    473   1137   1144
     256    2459   1528   1652   2084   1669   1575   1363   1144   1145
     512    2462   1531   1654   2053   1670   1606   1369    647   1144
    1024    2484   1529   1647   2084   1668   1600   1371   1143   1139
    2048    2398   1509   1625   2069   1632   1581   1314   1113   1124
    4096    1066   1016   1041   1056   1042   1032    545    517    527
    8192     826    827    835    831    833    830    421    414    413

                End of test Wed Apr 29 22:01:06 2020

