 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Wed Feb  9 19:10:56 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   65113  20448  71506  70998  20404  71744  44805  44880  44900
      16   64655  20226  73283  70287  20406  74547  46134  47936  47969
      32   65013  20266  72436  70849  20218  72794  46819  49717  49621
      64   65555  19389  74269  71385  20215  79099  47101  50414  50561
     128   64590  19204  74614  71456  20610  79064  47209  51007  51090
     256   59229  19812  63331  62258  19982  64831  31460  41521  41421
     512   59797  19838  64126  62856  19981  65346  31947  41716  41362
    1024   59403  19787  64289  63301  19992  65451  31965  41862  41742
    2048   58459  19714  63403  61768  19976  64469  31560  41046  41123
    4096   59602  19692  63545  62437  19763  64974  31790  41489  41655
    8192   57911  19533  61998  60717  19642  62932  30772  40010  40024

                End of test Wed Feb  9 19:11:10 2022

