 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Wed Feb  9 19:10:11 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   63083  20380  70991  68408  20478  72522  44419  44865  44495
      16   64355  20169  73171  70262  19975  74892  46251  47719  47614
      32   65332  20252  73888  71000  20070  75631  46836  49744  49083
      64   65771  19363  74166  71279  20107  78662  46951  50652  50494
     128   65528  19376  74389  71554  20121  79531  47131  50959  50947
     256   59456  19716  63528  62377  19948  64775  31674  41422  41570
     512   60320  19778  64135  63024  19938  65367  31977  42126  42020
    1024   60149  19774  64225  63202  19966  65566  31982  42048  42154
    2048   59099  19693  63568  62294  19906  64416  31473  41048  41054
    4096   58481  19659  63304  62386  19818  64840  31707  41480  41498
    8192   59281  19725  63368  60172  19062  64619  31604  41035  41038

                End of test Wed Feb  9 19:10:26 2022

