 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Wed Feb  9 19:11:10 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   62993  20386  71555  71130  20483  71052  45339  35202  35546
      16   64611  20209  73219  70214  20439  74140  46367  41256  41388
      32   65324  20211  72570  69862  20277  73219  46966  45864  45913
      64   65626  19341  74393  70767  20254  78857  47054  48565  48532
     128   65260  19362  73788  71492  20575  79382  47090  49966  49602
     256   59833  19810  63515  62292  20064  64704  31768  40958  41269
     512   60258  19813  64109  62591  20004  65357  31970  41702  41748
    1024   59509  19739  64256  63240  19941  65486  31815  42160  41718
    2048   58586  19740  63202  61787  19987  64451  31534  40924  41099
    4096   59229  19649  63732  62584  19794  65007  31751  41649  41599
    8192   57804  19422  61759  60365  19415  61423  30522  39347  39414

                End of test Wed Feb  9 19:11:25 2022

