 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Wed Feb  9 19:11:25 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   63446  20405  71356  70421  20476  71630  45344  35175  34754
      16   64710  20210  73291  70225  20346  72763  46303  41412  41234
      32   65184  20272  72395  70843  20297  72940  46897  45955  45961
      64   64422  19263  74405  71213  20239  79288  46434  48383  48242
     128   65037  19367  74675  71565  20612  79422  47190  49857  50052
     256   58920  19797  63505  61975  19920  64649  31482  41516  41588
     512   60401  19828  64167  62924  19989  65235  31971  42010  42053
    1024   60319  19788  64273  63263  20002  65591  31967  41680  41656
    2048   58426  19720  63538  62438  19756  64849  31478  41015  41051
    4096   58454  19751  63409  62419  19825  64833  31700  41499  41346
    8192   58545  19514  62881  61785  19682  63291  31200  40372  40192

                End of test Wed Feb  9 19:11:40 2022

