    BusSpeed i686 i686 optimized Tue Mar 21 01:46:55 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2585   2599   2747   3724   4641   6707
      32   3098   3231   2771   3747   4709   6972
      64    345    562   1031   1676   2472   4226
     128    130    217    469    857   1322   2494
     256     70    125    274    485    786   1547
     512     71    121    271    481    785   1548
    1024     71    126    275    493    784   1510
    4096     71    127    274    495    786   1516
   16384     71    126    276    494    785   1541
   65536     71    127    273    495    782   1547
