 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 02:19:19 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   13840   5904   7566  14452   7462   7076   7735   4360   5079
      16    8745   5048   6145   9746   5487   6276   6077   3704   3809
      32    8334   5006   6168   9435   5586   6349   6036   3447   3644
      64    4144   3329   3699   4282   3506   3693   2320   1975   1967
     128    2147   2009   2065   2141   2012   2035   1123   1032   1060
     256    1390   1367   1375   1390   1366   1379    678    698    700
     512    1222   1209   1210   1214   1177   1216    611    613    613
    1024    1212   1207   1203   1231   1217   1232    623    618    622
    2048    1281   1265   1257   1270   1259   1275    643    639    642
    4096    1320   1304   1299   1309   1302   1306    659    662    660
    8192    1272   1262   1268   1246   1259   1270    644    639    641

                End of test Tue Mar 21 02:19:38 2023

