    BusSpeed i686 i386 optimized Tue Mar 21 01:45:43 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2673   2633   2774   3706   4616   6747
      32    169    280    574   1074   1650   3007
      64    215    352    719   1233   1847   3346
     128    136    236    490    872   1349   2469
     256     72    129    276    505    801   1568
     512     70    125    277    482    782   1549
    1024     70    126    276    493    783   1498
    4096     72    126    278    495    785   1550
   16384     71    127    271    492    776   1545
   65536     72    127    277    495    769   1536
