    BusSpeed i686 i386 optimized Tue Mar 21 01:46:14 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2501   2613   2775   3770   4647   6895
      32   3153   3200   2819   3678   4697   6989
      64    344    554   1041   1678   2453   4214
     128     98    176    379    689   1086   2094
     256     74    134    297    514    840   1649
     512     71    126    276    490    784   1541
    1024     71    123    276    492    785   1546
    4096     71    127    278    494    780   1553
   16384     70    125    277    492    785   1550
   65536     71    127    277    495    785   1549
