 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 02:17:27 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   10520   5280   5879   9974   5394   5959   3890   2500   3575
      16    6921   4380   5033   7557   4700   4908   4099   2596   3208
      32    3009   2573   2702   3086   2738   2606   1421   1080   1101
      64    2052    710   1935   2261   2268   1957   1031    946    888
     128    2225   2074   2095   2271   2105   1999   1208   1152   1065
     256    1366   1345   1320   1367   1328   1346    691    689    691
     512    1196   1212   1202    969   1084    967    613    611    605
    1024    1194   1203   1063   1020   1195   1210    607    557    605
    2048    1270   1248   1253   1263   1242   1234    636    629    634
    4096    1318   1112   1303   1248   1291   1255    624    624    632
    8192    1272   1255    955   1262   1254   1191    640    621    633

                End of test Tue Mar 21 02:17:46 2023

