 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 02:19:57 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   13855   5930   7543  14592   7750   6947   7782   4462   5084
      16    8731   5163   6150   9585   5473   6294   5926   3701   3810
      32    3096   2775   2905   3108   2832   2900   1737   1492   1611
      64    2596   2456   2539   2616   2493   2538   1399   1302   1331
     128    1436   1401   1417   1431   1414   1413    718    732    732
     256    1300   1287   1265   1291   1240   1272    656    651    654
     512    1245   1234   1230   1197   1218   1234    628    622    623
    1024    1203   1194   1192   1188   1183   1197    605    600    604
    2048    1270   1259   1255   1259   1225   1242    625    636    637
    4096    1288   1297   1304   1305   1255   1299    658    659    656
    8192    1280   1263   1269   1270   1248   1270    643    635    621

                End of test Tue Mar 21 02:20:15 2023

