 ##########################################

   Memory Reading Speed Test armv6l armv6l optimized Sun Apr 10 21:14:10 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8     835    935   1222    883   1511   1273   1369    501    493
      16     833    930   1207    879   1507   1266   1087    490    482
      32     302    321    351    355    363    365    985    460    454
      64     268    297    316    328    327    324    336    262    251
     128     186    201    209    214    221    217    288    235    231
     256     135    143    146    150    150    149    220    180    179
     512     131    138    142    145    144    142    126    111    108
    1024     131    138    142    145    144    144    121    108    105
    2048     131    138    141    145    145    144    122    108    104
    4096     131    138    142    144    144    144    122    108    105
    8192     131    138    141    144    144    143    121    107    104

                End of test Sun Apr 10 21:14:55 2022

