    BusSpeed armv6l armv6l optimized Sun Apr 10 21:01:39 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16    292    309    723   1410   1604   1721
      32    118    120    109    139    262    455
      64    103    104    101    117    219    388
     128     68     70     64     81    153    284
     256     34     34     34     46     90    171
     512     33     34     33     45     89    168
    1024     32     33     33     45     88    166
    4096     32     33     33     45     88    166
   16384     32     33     33     45     88    166
   65536     32     33     33     45     88    166
