 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Wed Feb  9 21:17:09 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7494   5901   7891   9843   7762   8844  15517  14087  10200
      16    6473   6520   8090   8669   8540   8986  14496  13286  17506
      32    7490   6952   7598   8914   8034   8661  16908  16805  16994
      64    6072   6875   8128   7359   7466   7781  15258  16765  15390
     128    6996   6612   8143  10029   8161   9308   8488  10357  11249
     256    7096   6603   6697   7726   7495   9485   8646   9848   8605
     512    6475   7603   7376   7949   9237   8459  11332  10145   9142
    1024    7481   5861   8834   8241   8444  10211   9044   8145   9354
    2048    8369  10378   8720   7825   8973   8555   8379   8250   8934
    4096    7256   6318   7450   8782   7845   9478   8014   7666   9116
    8192    6679   7209   7863   7918   8346  10129   8187   8379   7088

                End of test Wed Feb  9 21:17:25 2022

