 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Wed Feb  9 21:19:40 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    6509   6253   8331   8806   8871  10132  16432  14102  14125
      16    6646   6936   8905   8180   7967   8682  14481  15031  15564
      32    6772   6270   7636   9199   7781   9400  16169  14422  15055
      64    6628   6278   7265   8285   7623   8330  26159  21054  23380
     128    7202   6599   6794   8793   8546   8357   8239   9982   8463
     256    6967   6175   7443   7750   8496   8637   8639   8680   7716
     512    6521   6565   7808   8153   9095   8446   8414   8883   8963
    1024    7025   9706   8840   7932   7185   8912   8882   9425  11161
    2048    6528   6621   8613   7950   7792   9494   8099   8570   8606
    4096    6751   6148   7365   7545   7914   7306   9417   7508   7712
    8192    5787   6641   7266   8538   8397   7817   8149   6673   7112

                End of test Wed Feb  9 21:19:56 2022

