 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Wed Feb  9 21:18:33 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7547   6518   7584   7986   9979   8149  15749  14091  16080
      16    6456   6299   6575  11400  13957   8268  16280  15139  15688
      32    6442   7858   7369   8172   8183   8647  16060  14799  14985
      64    6518   7230   6982   7548   7143   8026  14537  15048  14699
     128    7352   6757   6814   7898   8814   9624   9030   8545   8524
     256    6981   7153   7577   8088   8023   8861   8579   8388   9461
     512    7368   6496   7496   7946   8122   8662   9227   7910   9197
    1024    6560   6831   7700   9581   7996   9493  10593  15596  13326
    2048   10024   7856   7219   7816  10214   8417   9776   8313   9977
    4096    6581   5840   7460   8022   7756   9150   6924   7305   7819
    8192    5956   7907   7423   8928   9355   7872   7189   8609   4740

                End of test Wed Feb  9 21:18:50 2022

