 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Wed Feb  9 21:19:24 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    6920   7762   7857   6243   8042   8783  16547  13720  15321
      16    6717   6446   8002   8607   9269   9408  14676  17322  14782
      32    8469   7654   7527   8894   8167   8636  14194  16678  14412
      64    6484   6136   8163   8862   7907   8877  12408  16234  16463
     128    7673   6998   7707   8425   9593   9913   8766   8121   8021
     256    7069   6866   7184   8516   8341   9380   8261   8967  11799
     512    8335   6748   9189   7749   7407   9903   9025   8105   8625
    1024    7012   7706   7565   9219   8242   8889   8550   9036   7411
    2048    9424  13094   9610   9277   9313   6459   8437   8472   8627
    4096    6349   6423   7506   7964   9057   8973   7811   8261   7630
    8192    7257   6679   8061   6730   8505   8244   7933   8920   8443

                End of test Wed Feb  9 21:19:40 2022

