 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Wed Feb  9 21:18:16 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7803   7394   8744   8326   7606   8555  14319  16395  13982
      16    7641   6105   7222   7953   8091   7547  14652  17117  14231
      32    6936   7189   6711   8933   9030  11012  24573  18817  14908
      64    6227   6057   7122   8626   7225   7480  14401  14852  15579
     128    7040   6544   7458   7938   9610   8555   9098   9612   8788
     256    6575   6301   8055   8022   7855   8681   8538   8528   8062
     512    8065   8051   7476   7672   9657   8115   9231   8435   9969
    1024    6336   6594   7944   8024   9411   8414   8556   8822   8360
    2048    8288   5288   7717   9346   8269   8343   8732   8120   8228
    4096    9997   6792   9090   8122   8648   8669   6864   7383   8165
    8192    6371   7177   7766   7218   9791   9563   7390   7369   8083

                End of test Wed Feb  9 21:18:33 2022

