    BusSpeed arm64 armv8.4-a optimized Wed Feb  9 19:55:59 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3167   3237   3669   3752   4646   4390
      32   3308   3551   3587   3654   4302   3791
      64   1187   1525   3800   4134   1508   5609
     128   2293   1347   2205   3427   3838   4858
     256   1234   1279   2211   3752   4066   3789
     512   1248   1171   2397   3587   3579   4053
    1024   1266   1452   2167   3699   4591   4064
    4096    709    660   1755   3025   2687   3774
   16384    376    456    839   1526   2419   3785
   65536    142    144    846   1670   2398   3827
