 ##########################################

   Memory Reading Speed Test aarch64 cortex-a76 optimized Tue Jan 24 20:06:16 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   35157  17595  18623  35138  19607  21060  26361  17572  17053
      16   35170  17478  18472  35153  19218  20828  26361  17551  16053
      32   34905  17530  18494  34932  19089  20876  25623  17546  16282
      64   35018  17560  18417  35045  18788  20862  25782  17572  15317
     128   26732  14447  18564  26939  14924  19290  25882  17541  15516
     256   26635  14228  17941  26787  14951  19385  25486  15510  15703
     512   26642  14266  18444  26773  14958  19359  24739  15506  15595
    1024   26632  14238  18479  26781  14980  19463  19896  15527  15508
    2048   26588  14235  18546  26732  14953  19378  16404  13163  13391
    4096   26548  14164  18552  26734  14940  19312  13086  13161  13206
    8192   19377  14137  17762  19425  14766  18269   9807  10163   9633

                End of test Tue Jan 24 20:06:33 2023

