 ##########################################

   Memory Reading Speed Test aarch64 native optimized Tue Jan 24 20:07:03 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   34978  17601  19972  35166  19502  23533  25635  17586  24105
      16   35008  17510  19696  35183  19580  23582  25697  17602  23650
      32   34924  17552  19723  34977  19125  23381  26083  17566  23906
      64   35057  17576  19592  35084  18802  23440  26070  17589  23402
     128   26729  14355  18451  26792  14907  19868  26002  17551  23299
     256   26752  14383  18833  26849  14915  19902  25296  15491  22440
     512   26778  14250  19096  26852  14982  19932  24833  15510  22422
    1024   26755  14245  19165  26863  14967  19968  20050  15545  19831
    2048   25848  14076  18682  25938  14737  19489  16506  14727  16783
    4096   26148  14109  18729  26240  14773  19646  13759  13489  13748
    8192   19053  14012  17868  19110  14676  18166   9811  10034   9794

                End of test Tue Jan 24 20:07:20 2023

