 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Mon Oct  3 10:52:42 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   64836 103086 102260  75411 115807 115842  55781  44628  45242
      16   66997 105484 103692  78332 118137 117651  57690  45675  45841
      32   67776 104253 105392  79054 118818 118609  58725  46986  46818
      64   55899  89748  87281  55220 109599 105021  38320  38609  38599
     128   55878  92012  88179  55413 111443 106972  38690  38592  38265
     256   50458  80908  80568  51362 103278 100090  34016  33950  33890
     512   43357  72767  72034  42311  79379  80566  25748  24857  23813
    1024   40186  73823  71007  43332  82285  80995  25695  25618  25088
    2048   42480  72212  70718  41823  80457  79808  24261  25239  25676
    4096   43850  77616  76633  40663  78030  80464  25822  24047  23715
    8192   37773  68662  70164  40518  76991  72885  13276  23360  23705

                End of test Mon Oct  3 10:52:57 2022

