    BusSpeed i686 i386 optimized Tue Mar 21 12:16:44 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2456   2588   2521   3670   4396   6385
      32   2878   3073   2525   3543   4478   6377
      64   2971   3293   2587   3454   4492   6537
     128   3116   3451   2590   3437   4512   6571
     256   2472   2787   2486   3490   4428   6452
     512    152    267    545    959   1482   2727
    1024     71    130    283    514    828   1611
    4096     72    131    285    516    831   1627
   16384     72    131    285    517    831   1618
   65536     72    131    283    516    830   1630
