    BusSpeed i686 i386 optimized Tue Mar 21 12:16:54 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2306   2503   2539   3596   4358   6400
      32   2946   3100   2619   3610   4470   6383
      64   3011   3287   2664   3563   4503   6547
     128   3209   3450   2678   3474   4469   6572
     256   2459   2805   2621   3501   4435   6490
     512    179    304    616   1074   1632   2952
    1024     71    129    284    514    693   1617
    4096     71    131    286    516    830   1625
   16384     72    129    284    529    857   1677
   65536     74    134    291    531    852   1673
