 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 12:50:33 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12653   5546   6895  13466   7033   6589   7230   4123   4682
      16    8100   4747   5699   9078   5072   5763   5717   3434   3537
      32    7760   4672   5667   8634   5179   5900   5700   3286   3375
      64    7548   4598   5713   8477   5064   5753   5681   3219   3316
     128    7415   4543   5690   8589   4918   5788   5645   3183   3261
     256    5161   3680   4433   5736   4059   4444   3274   2276   2328
     512    2070   1918   1992   2091   1973   1969   1082   1026   1037
    1024    1254   1223   1243   1240   1231   1243    634    620    625
    2048    1219   1223   1200   1211   1205   1218    620    615    615
    4096    1260   1271   1267   1262   1253   1265    646    640    639
    8192    1264   1259   1249   1248   1233   1249    638    632    625

                End of test Tue Mar 21 12:50:51 2023

