    BusSpeed i686 i386 optimized Tue Mar 21 12:17:04 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   2511   2643   2657   3762   4463   6546
      32   2934   3141   2572   3278   4562   6546
      64   3010   3306   2638   3491   4582   6643
     128   3161   3491   2629   3452   4570   6661
     256   2482   2831   2588   3562   4490   6557
     512    223    383    740   1274   1891   3355
    1024     71    132    288    504    821   1637
    4096     73    132    271    520    838   1636
   16384     73    132    288    521    837   1642
   65536     72    131    288    520    829   1637
