 ##########################################

   Memory Reading Speed Test i686 i386 optimized Tue Mar 21 12:48:31 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12708   5500   6990  13348   7043   6554   7213   4129   4701
      16    8100   4781   5704   9055   5028   5535   5706   3428   3535
      32    7772   4675   5758   8630   5163   5480   5698   3233   3377
      64    7542   4598   5734   8576   5055   5478   5662   3223   3355
     128    7430   4553   5695   8594   4970   5393   5592   3172   3266
     256    7305   4491   5634   8483   4859   5282   5605   3095   3210
     512    2432   2208   2304   2481   2282   2300   1284   1174   1200
    1024    1244   1234   1236   1237   1225   1235    629    626    626
    2048    1231   1227   1221   1222   1203   1222    622    619    613
    4096    1272   1268   1268   1268   1254   1267    646    641    641
    8192    1263   1263   1250   1252   1233   1252    631    632    633

                End of test Tue Mar 21 12:48:49 2023

