 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 12:50:51 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12528   5506   6903  13097   7024   6510   7156   4122   4734
      16    8083   4806   5706   9045   5021   5575   5747   3442   3516
      32    7771   4653   5771   8618   5181   5463   5695   3289   3452
      64    7547   4594   5752   8603   5049   5440   5676   3221   3386
     128    7414   4553   5690   8585   4957   5384   5587   3183   3264
     256    7336   4449   5667   8493   4909   5339   5610   3099   3232
     512    2547   2324   2404   2567   2352   2402   1381   1289   1298
    1024    1250   1243   1238   1240   1228   1241    622    630    632
    2048    1282   1274   1271   1271   1250   1273    649    646    647
    4096    1345   1333   1322   1332   1329   1337    681    675    678
    8192    1347   1351   1356   1352   1346   1358    690    680    688

                End of test Tue Mar 21 12:51:08 2023

