 ##########################################

   Memory Reading Speed Test i686 i686 optimized Tue Mar 21 12:49:58 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12819   5388   6911  13466   6975   6447   7231   4092   4690
      16    8098   4805   5692   9050   5070   5565   5694   3438   3578
      32    7789   4675   5728   8590   5199   5882   5666   3292   3458
      64    7427   4593   5749   8596   5054   5873   5662   3209   3399
     128    7419   4542   5691   8605   4971   5779   5668   3180   3269
     256    7344   4512   5677   8394   4923   5737   5606   3153   3238
     512    2227   2040   2116   2244   2091   2125   1172   1117   1113
    1024    1263   1254   1249   1254   1240   1249    640    634    635
    2048    1209   1207   1200   1202   1188   1175    611    604    605
    4096    1267   1262   1241   1235   1244   1252    640    635    636
    8192    1240   1257   1240   1245   1231   1237    635    630    626

                End of test Tue Mar 21 12:50:16 2023

